number,value,datetime_start,datetime_complete,duration,params_ema_span,params_gamma,params_imbalance_skew_factor,params_inventory_skew_factor,params_k,params_max_drawdown_pct,params_max_inventory_lots,params_range_spread_multiplier,params_tau,params_trend_size_multiplier,params_trend_spread_multiplier,state
186,-0.23703277122756505,2026-07-19 20:28:40.281694,2026-07-19 20:28:40.655065,0 days 00:00:00.373371,29,0.5879965489162235,0.2374733815010459,1.2877905207094964,3.8970316321872653,0.04407825851276925,1,1.1371954726125453,1.145673593909792,0.6215397910261703,2.7544180920116137,PRUNED
187,-0.39856771465262036,2026-07-19 20:28:40.655860,2026-07-19 20:28:41.096117,0 days 00:00:00.440257,26,0.26345160028486714,0.2633762316169482,1.4626641716126976,1.7501620987926125,0.04001809555085611,1,1.1599344603318253,1.1782091509514854,0.5255173788592915,2.7992270132142285,PRUNED
188,-2.552536745653441,2026-07-19 20:28:41.096731,2026-07-19 20:28:41.856592,0 days 00:00:00.759861,27,0.7849045719658269,0.19401543543295577,0.630093129091728,4.294715208312771,0.05661829877680036,2,0.5758638811238311,1.1134534558930511,0.7528033830993377,2.7207234586521496,COMPLETE
189,-0.38132848767779143,2026-07-19 20:28:41.857262,2026-07-19 20:28:42.239103,0 days 00:00:00.381841,28,0.7932065009344305,0.19405947978197285,0.6210955156407348,4.302083407086166,0.044106949356591665,2,0.6998069846625109,1.1133240040312793,0.559829021511183,2.703200405455544,PRUNED
190,0.15112701858284613,2026-07-19 20:28:42.239827,2026-07-19 20:28:42.685503,0 days 00:00:00.445676,27,0.7313018702626062,0.3075271046701795,0.5567535869445897,4.593390921639988,0.05673135070330822,2,0.6043767975441601,1.1547671700857478,0.6049721352688147,2.7293938928217507,PRUNED
191,-0.2410967440513585,2026-07-19 20:28:42.686168,2026-07-19 20:28:43.005477,0 days 00:00:00.319309,26,0.89776675672059,0.20341807060863903,1.3342688119134762,4.239268611093471,0.052971700815993596,2,0.5704174887044176,1.0431084655374236,0.7515461192055397,2.7683674324185414,PRUNED
192,0.14810523846875848,2026-07-19 20:28:43.006074,2026-07-19 20:28:43.462310,0 days 00:00:00.456236,28,0.6567531384769919,0.9390000159392053,2.023546904135639,4.409294624241353,0.06214259155086549,2,0.5892360001591621,1.2562693945106205,0.715461752730953,2.6570436394331725,PRUNED
193,-0.4812418021707673,2026-07-19 20:28:43.463054,2026-07-19 20:28:43.852003,0 days 00:00:00.388949,27,0.791917666839895,0.4675307708203606,0.6649868639669616,4.000349412058868,0.06847876843930385,2,1.1699193014912812,1.2037442352601946,0.753340054523253,2.8290670520579315,PRUNED
194,-0.08824678735671114,2026-07-19 20:28:43.852767,2026-07-19 20:28:44.285722,0 days 00:00:00.432955,29,0.1500765490417248,0.8442074314581356,0.5065070536039702,4.524108895557606,0.057986993938672564,2,0.5424734464553262,1.1227004446230118,0.6512458396892686,2.6129093556231693,PRUNED
195,-0.30876241663299664,2026-07-19 20:28:44.286474,2026-07-19 20:28:44.587112,0 days 00:00:00.300638,25,0.3772188349899773,0.25687488118450397,2.355395344412865,2.9183731022723873,0.05093926730352938,1,1.153480309917006,1.0933806181867571,0.6772383719910887,2.5840203705870377,PRUNED
196,0.079800455728495,2026-07-19 20:28:44.587728,2026-07-19 20:28:45.029502,0 days 00:00:00.441774,40,0.3341247243033598,0.3153133969817692,1.205621001873433,4.088094793560348,0.03623761532897194,1,1.1083041694804154,1.4729200988413398,0.6972717564806559,2.709137812928197,PRUNED
197,-0.4041364450649969,2026-07-19 20:28:45.030086,2026-07-19 20:28:45.557309,0 days 00:00:00.527223,26,0.10598232949837151,0.8837096803486167,0.6218049256415431,4.34018743540083,0.09838762811982595,1,0.5542734904944959,0.8875599922030686,0.5459703635360678,2.895057452852264,PRUNED
198,-3.004432362497656,2026-07-19 20:28:45.557967,2026-07-19 20:28:46.297722,0 days 00:00:00.739755,30,0.4099544368502804,1.0134115077727794,1.2652930933925872,4.167868609950163,0.05564786509694105,1,0.6559168222894771,1.563984076902464,0.7254037772034011,2.9714475429539413,COMPLETE
199,-0.20822605638025937,2026-07-19 20:28:46.298414,2026-07-19 20:28:46.590891,0 days 00:00:00.292477,41,0.010155172893340189,0.1710452441064332,0.6813075399197893,4.2506891085182845,0.04699809667990066,1,0.5671593916821454,1.1794505364832566,0.5806129154384915,1.2399588285104457,PRUNED
200,-0.20675688763898262,2026-07-19 20:28:46.591483,2026-07-19 20:28:47.010238,0 days 00:00:00.418755,28,0.6102872844101198,0.6006819635615108,1.9162661166230293,1.5881550478629667,0.04180138391757872,1,1.0640921292241725,1.2413425173502985,0.6422639733749989,2.020205330279662,PRUNED
201,-1.29902317540805,2026-07-19 20:28:47.010851,2026-07-19 20:28:47.740537,0 days 00:00:00.729686,16,0.29533864670021215,0.08759538768149842,0.771210965163458,4.176599010180326,0.047074361080890616,1,1.1870480854924734,1.7512045323642924,0.7967883994603725,1.5312376972972281,COMPLETE
202,-0.3666946201447814,2026-07-19 20:28:47.741119,2026-07-19 20:28:48.032655,0 days 00:00:00.291536,15,0.2921143894871846,0.008207949025675662,0.7578957902979385,2.73387599825376,0.04546431917468555,1,1.1744871033007518,1.709009939706555,0.8037909669697054,2.755908400045981,PRUNED
203,-0.008670618390187694,2026-07-19 20:28:48.033234,2026-07-19 20:28:48.565464,0 days 00:00:00.532230,16,0.3136860755884123,0.07661836359133876,0.7805040525094058,1.2188463225227737,0.03925846917642405,1,1.1983114875479848,1.1289959679886619,0.796568348276452,2.661984179738096,PRUNED
204,0.057148327543960514,2026-07-19 20:28:48.566335,2026-07-19 20:28:49.003736,0 days 00:00:00.437401,39,0.36396176394873064,0.1500613010995164,0.8906070502873943,4.057486397681255,0.05089201263948771,1,1.1819951604307484,1.7553565363251094,0.7607018046353244,2.709831186037141,PRUNED
205,0.1643419911669753,2026-07-19 20:28:49.004278,2026-07-19 20:28:49.452940,0 days 00:00:00.448662,27,0.013781609603522756,0.2335462868254483,0.5890246958547655,4.391199153968744,0.06013335361124049,1,1.1725563591469648,1.6828059732771758,0.7758649341957252,2.795036028485961,PRUNED
206,-0.34267482234796265,2026-07-19 20:28:49.453553,2026-07-19 20:28:49.750580,0 days 00:00:00.297027,14,0.6862575731998667,0.9621802243423722,0.963374374763447,2.35199092336901,0.03383450605881434,1,0.5793299268643701,1.4358777983284186,0.8188285995733553,1.1138603042099857,PRUNED
207,-0.19844266078764358,2026-07-19 20:28:49.751298,2026-07-19 20:28:50.042349,0 days 00:00:00.291051,24,0.25574449869989,0.6679962844245706,1.1246483646979937,4.2100516879516885,0.048415087510427786,1,1.1519032910109588,1.2027174402149183,0.5387174566542966,2.6383688526565128,PRUNED
208,-0.15037487762090498,2026-07-19 20:28:50.043114,2026-07-19 20:28:50.551788,0 days 00:00:00.508674,43,0.862104835725985,0.3752261701679567,0.6872924472567183,3.9247287305786673,0.05466895078681926,1,0.6244149594133248,1.3051875580371661,0.7428068367317098,2.5697449600854996,PRUNED
209,-3.4316711056052966,2026-07-19 20:28:50.552344,2026-07-19 20:28:51.287563,0 days 00:00:00.735219,27,0.3236876928928601,0.04224956771429514,1.5191511105476487,3.3465754854757463,0.04347007496860456,2,0.9943463886500156,1.7270720786692324,0.5593777156806526,2.858223837856947,COMPLETE
210,-2.022278250909563,2026-07-19 20:28:51.288249,2026-07-19 20:28:52.107775,0 days 00:00:00.819526,25,0.7542431423577248,0.7911138761237271,0.5387552738956111,4.737146912990853,0.06391732360330929,1,0.8798471682017213,1.3870556264327278,0.8293433147952619,2.744581282108015,COMPLETE
211,0.16645685532091592,2026-07-19 20:28:52.108359,2026-07-19 20:28:52.537985,0 days 00:00:00.429626,24,0.7720125029770915,0.798127101546414,0.5367223836483221,4.779157243265257,0.06609711985791344,1,0.8963123895456114,1.3814643622952374,0.828931514926731,2.7434928498480344,PRUNED
212,-0.37147101888043366,2026-07-19 20:28:52.538603,2026-07-19 20:28:52.866656,0 days 00:00:00.328053,25,0.7117521995440265,0.7486974011247743,0.501700206790422,4.64157460653028,0.06415016338295826,1,0.8833731837757326,1.351723160462861,0.8374663573064913,2.6906569037975316,PRUNED
213,-3.413458795910526,2026-07-19 20:28:52.867333,2026-07-19 20:28:53.643282,0 days 00:00:00.775949,26,0.6477143289699121,0.835110453345688,0.5947014781997353,4.777436928193566,0.06115855677279129,1,0.8634924913277436,1.422935453267817,0.8921825403188385,2.7646165740941857,COMPLETE
214,-0.060905074418239454,2026-07-19 20:28:53.643964,2026-07-19 20:28:54.070889,0 days 00:00:00.426925,25,0.5528267350858241,0.8975743355722747,1.724864838847921,4.8627459487710105,0.05856965051350614,1,0.8424417651950162,1.3868629094600828,0.5881427818541425,1.5838730038639734,PRUNED
215,-0.17921433323399177,2026-07-19 20:28:54.071490,2026-07-19 20:28:54.360717,0 days 00:00:00.289227,16,0.8462083987567895,1.5720729843689272,0.6229706330794592,4.70480757971829,0.06292594330828429,1,0.8153410963849398,1.1559695135930468,0.8693371867377524,2.7232502772325655,PRUNED
216,0.08453866433797051,2026-07-19 20:28:54.361292,2026-07-19 20:28:54.876004,0 days 00:00:00.514712,46,0.11503257655881201,0.7783353845314923,2.0887680681351912,4.5252584164671426,0.04900650839788255,1,0.7624709731647086,0.9392583287809779,0.6168113777189663,2.805599733496114,PRUNED
217,-0.16460770196044502,2026-07-19 20:28:54.876619,2026-07-19 20:28:55.171810,0 days 00:00:00.295191,33,0.1335949553091126,0.18245530245401265,0.5571532004605739,4.3054334502637825,0.04064777722410994,1,1.183642331323296,1.3279160863684596,0.5130266657330459,2.6754965691339874,PRUNED
218,-0.32198276645867907,2026-07-19 20:28:55.172559,2026-07-19 20:28:55.473976,0 days 00:00:00.301417,17,0.9697304467157122,0.4417434355623076,2.3099071735977748,4.10953825119906,0.045825041588942746,2,1.1311701686147022,1.5124927167894073,0.8610183903925774,2.646394808777692,PRUNED
219,-0.09324400816822276,2026-07-19 20:28:55.474656,2026-07-19 20:28:55.912416,0 days 00:00:00.437760,41,0.28166577699464274,0.7044703659154457,0.7248543301709051,4.411632810669142,0.05226696355127069,1,1.032962335632158,1.775272796259485,0.7056677021719321,2.9954285476883324,PRUNED
220,0.09077627789040017,2026-07-19 20:28:55.913040,2026-07-19 20:28:56.452345,0 days 00:00:00.539305,29,0.7423143416299138,0.12289174919310807,1.422647628777727,3.806938044285528,0.03811417635971307,1,1.1969497708799461,1.0770527585968988,0.526019795878549,2.6261864049984776,PRUNED
221,-0.3064227821117179,2026-07-19 20:28:56.452953,2026-07-19 20:28:56.767297,0 days 00:00:00.314344,26,0.33080404275559894,0.05894861348749833,0.8309923965365098,4.211351917235648,0.04713137582562417,1,1.1870055072520038,1.8090674348946014,0.7249210977387884,2.1723998581870623,PRUNED
222,-3.0501249763969067,2026-07-19 20:28:56.768196,2026-07-19 20:28:57.522878,0 days 00:00:00.754682,18,0.2914431474141814,0.12155459495940299,0.9185338179394289,4.04003634296424,0.04284831689794819,1,0.9182516890909386,1.8953896619427184,0.7297205357117409,1.9445688925536642,COMPLETE
223,-0.02516216548340291,2026-07-19 20:28:57.523540,2026-07-19 20:28:57.952116,0 days 00:00:00.428576,19,0.2252975147582471,0.07629284606545182,0.799031678572252,4.128074626218271,0.04844969499731744,1,1.1629654164940715,1.8665714354540013,0.7796472893364881,1.5222127797102578,PRUNED
224,-0.22596537268391037,2026-07-19 20:28:57.952660,2026-07-19 20:28:58.485574,0 days 00:00:00.532914,23,0.3048227194835844,0.09740400395417811,0.8760847372984679,4.215621090798687,0.1235837616788948,1,1.1870880984954095,1.825882244481557,0.817133184740132,1.8503850741001768,PRUNED
225,-0.36915029471635735,2026-07-19 20:28:58.486173,2026-07-19 20:28:58.792543,0 days 00:00:00.306370,28,0.36339565914710376,0.5103860440886199,2.401313881615722,4.332623053870341,0.045481706253846566,1,1.167787630451923,1.8431054873820427,0.7520139406530885,2.4569682351415687,PRUNED
226,-3.1522956402346347,2026-07-19 20:28:58.793365,2026-07-19 20:28:59.537620,0 days 00:00:00.744255,17,0.09155933635936762,0.5543520681855107,0.6579615233524175,4.160368769175943,0.05610006381822334,1,0.7970077490512821,1.7663213615408235,0.6274390295503837,2.724909145382278,COMPLETE
227,-0.3806480414920359,2026-07-19 20:28:59.538280,2026-07-19 20:28:59.925418,0 days 00:00:00.387138,42,0.4085811612221602,0.2763063211266414,2.4929666093884393,4.282079493659297,0.05017133659782617,1,1.0071500020398974,1.2777148121298978,0.738066772462151,2.7733917162979185,PRUNED
228,0.06004913835682184,2026-07-19 20:28:59.926216,2026-07-19 20:29:00.361195,0 days 00:00:00.434979,25,0.2629584801125041,0.9381443998798709,0.7641268343069075,3.985222349089215,0.05394596014720189,1,1.1501631505469176,1.1452164134219425,0.6853987674386363,2.587708843965291,PRUNED
229,-0.09050293309046499,2026-07-19 20:29:00.361806,2026-07-19 20:29:00.817764,0 days 00:00:00.455958,27,0.5993014199544385,0.34531899663980237,1.8480777204823522,4.467394505322048,0.04200055390547896,1,1.1749501525211947,1.1125257986323582,0.48426812172217465,2.324066524247104,PRUNED
230,-3.0806159179389523,2026-07-19 20:29:00.818595,2026-07-19 20:29:01.640527,0 days 00:00:00.821932,37,0.4557312539693222,0.210276952261175,0.8298473686214953,4.627118220194879,0.047344657474636,1,1.1890230222015388,1.1774232305366752,0.6060249440142139,2.6813746343330043,COMPLETE
231,0.16196986992217452,2026-07-19 20:29:01.641240,2026-07-19 20:29:02.061865,0 days 00:00:00.420625,38,0.3464714783587741,0.980100114411608,2.680963314407498,3.486279214461118,0.057466102700931124,1,1.1038275089326501,1.101202673529956,0.5901053704022156,1.7772508759758674,PRUNED
232,-0.28490874083573503,2026-07-19 20:29:02.062448,2026-07-19 20:29:02.349803,0 days 00:00:00.287355,39,0.36824936326665486,1.0150645030542542,0.5564642987923611,3.090413960727944,0.054410854736686186,1,1.0774050421925638,1.0510455018285518,0.5709453024743182,2.6568656692996533,PRUNED
233,-0.31148416406849244,2026-07-19 20:29:02.350431,2026-07-19 20:29:02.679140,0 days 00:00:00.328709,40,0.30938566458415984,0.9013966295383958,2.754792828293046,3.445276687415865,0.052602072836256314,1,0.5972693907903472,1.1407771266289506,0.7653792301728098,2.5441267074780236,PRUNED
234,-0.22331719235178013,2026-07-19 20:29:02.679735,2026-07-19 20:29:03.166803,0 days 00:00:00.487068,39,0.3325710624092559,1.0454815784660427,2.6102963022989227,3.3982981832385217,0.03696034940234938,1,1.0939178576119792,1.4559195199957247,0.5609790070326761,2.075940537640334,PRUNED
235,-0.009710553113037009,2026-07-19 20:29:03.167646,2026-07-19 20:29:03.591284,0 days 00:00:00.423638,27,0.6600715456512526,0.976191738370004,0.938150184919929,3.576576977929806,0.05044686708280893,1,0.7809346028818581,1.8053916540620387,0.602576782685534,2.616647784990734,PRUNED
236,0.1669597525708099,2026-07-19 20:29:03.591951,2026-07-19 20:29:04.011473,0 days 00:00:00.419522,26,0.39343535091333787,0.8687781481878449,2.2538142619567254,4.151813574651676,0.06042715959804794,1,1.1428712034639141,1.405662614817612,0.5845990738314276,2.7111570695658935,PRUNED
237,-0.37579942897278984,2026-07-19 20:29:04.012136,2026-07-19 20:29:04.309598,0 days 00:00:00.297462,44,0.7853820003942845,0.161391641903632,2.1663142657820837,4.277082902120745,0.044158851434983874,1,1.1995470149483676,1.5883088727310146,0.7161196078736236,2.9288923149455734,PRUNED
238,0.15294792084224354,2026-07-19 20:29:04.310414,2026-07-19 20:29:04.814015,0 days 00:00:00.503601,43,0.16454137479216444,0.8285479645048514,2.9498631534281454,3.7310655634629843,0.040147522795249545,1,1.123015466633354,1.9166940866720203,0.5389117536567977,2.678286564711401,PRUNED
239,-3.315724961412716,2026-07-19 20:29:04.814740,2026-07-19 20:29:05.544151,0 days 00:00:00.729411,18,0.2738910867946368,0.9378953087199691,1.0542638021415967,4.8995567482639615,0.06564780012951348,2,1.0528027020533557,1.6409899628757274,0.6394274577984975,2.7486933467662777,COMPLETE
240,0.038531002043275746,2026-07-19 20:29:05.544988,2026-07-19 20:29:06.057836,0 days 00:00:00.512848,16,0.6933730308564428,0.006467899161299594,1.9762566430962545,3.87363471723723,0.05618330001153586,1,1.1754433242226252,1.213662534479643,0.5007290169301427,2.811511971855619,PRUNED
241,-0.3405767772239897,2026-07-19 20:29:06.058422,2026-07-19 20:29:06.361828,0 days 00:00:00.303406,41,0.10179397784450189,0.39553649419064413,0.9202897551588808,2.0050582070593927,0.037239729906640616,1,0.6991618302941223,0.9049241709745168,0.7004521796675707,1.0038112027484187,PRUNED
242,-0.23817464749274522,2026-07-19 20:29:06.362576,2026-07-19 20:29:06.715663,0 days 00:00:00.353087,46,0.10960108429057851,0.5010261848776411,0.9835057929837191,1.6291473094175943,0.039241942219139764,1,0.6850360570250397,1.0121937900697757,0.6631243276472245,2.631193530606142,PRUNED
243,-2.265517428716523,2026-07-19 20:29:06.716369,2026-07-19 20:29:07.504821,0 days 00:00:00.788452,26,0.3471127125072473,0.47405183646845506,0.8568190729898191,3.208471451314807,0.043290800423383465,1,0.7520975133253791,1.0903683210936135,0.6665126987201607,2.602267396843705,COMPLETE
244,-0.23998791925570068,2026-07-19 20:29:07.505524,2026-07-19 20:29:07.886622,0 days 00:00:00.381098,26,0.3421017239515739,0.4399101557151305,0.8523603223082951,3.3379315228350435,0.04488947246446775,1,1.087770158579368,1.0850636859947564,0.6546981163637204,2.5743032048483894,PRUNED
245,-2.8814369748122575,2026-07-19 20:29:07.887243,2026-07-19 20:29:08.643621,0 days 00:00:00.756378,24,0.30220606252233045,0.11343643054162135,0.796054981028531,3.2498336261209486,0.04783392511197278,1,0.7549734494658276,1.1282287175706485,0.6253674525096443,2.508735737496017,COMPLETE
246,-0.19650158735404205,2026-07-19 20:29:08.644506,2026-07-19 20:29:08.975620,0 days 00:00:00.331114,48,0.36818325211318026,0.4916879336864314,0.8597234986011306,3.1720615269329118,0.043149306359144324,1,0.7247450517377179,1.071323040197687,0.6755049387148375,1.2699513926136163,PRUNED
247,-0.3585841638616206,2026-07-19 20:29:08.976261,2026-07-19 20:29:09.375470,0 days 00:00:00.399209,27,0.41938643084524313,0.5593816113645596,0.7306608717923169,3.009524471573209,0.049502641256809234,1,1.158893974348454,1.169138458138075,0.5519500826960779,2.7129785486559364,PRUNED
248,0.034818374038687615,2026-07-19 20:29:09.376170,2026-07-19 20:29:09.834318,0 days 00:00:00.458148,25,0.3169651300371681,0.07539316395311078,0.6314587355919592,4.118361299539536,0.0629824135556285,3,1.0675263325406121,1.1044880718462198,0.6436719243403052,2.604995794684227,PRUNED
249,-0.3556460011284259,2026-07-19 20:29:09.834902,2026-07-19 20:29:10.137061,0 days 00:00:00.302159,28,0.5356121269287312,0.4219773612442782,2.533620287128344,3.267432896747367,0.052199703876199766,1,1.1712604580196135,1.2377065648884527,0.7415522895151943,2.667354313120041,PRUNED
250,-0.3187661278891893,2026-07-19 20:29:10.137870,2026-07-19 20:29:10.436312,0 days 00:00:00.298442,20,0.3488234550237756,0.8759671483358118,1.3093531396274178,4.370553501797121,0.04157860210613275,1,1.1857167220423364,1.3641285581766192,0.6101503454124177,2.7702963410498294,PRUNED
251,-1.9459348702675479,2026-07-19 20:29:10.436899,2026-07-19 20:29:11.272772,0 days 00:00:00.835873,26,0.38977748463049766,1.1122955839764481,2.8003836581926578,4.233787076593631,0.05880305506996245,1,0.7833940648062532,1.0411502124384577,0.29928145365778974,1.7961455427066237,COMPLETE
252,-0.048647683333963986,2026-07-19 20:29:11.273847,2026-07-19 20:29:11.692725,0 days 00:00:00.418878,26,0.39174648698822706,1.1198661882003342,1.5774738202546261,4.213148898290921,0.06077069267708394,1,0.7770082723436519,0.9924596369207419,0.28017282570155644,1.9015336728687617,PRUNED
253,-0.23197266724815158,2026-07-19 20:29:11.693298,2026-07-19 20:29:11.998362,0 days 00:00:00.305064,27,0.4319500405592419,0.7832399318734061,0.881905231126281,4.038976760401735,0.058528030648642274,2,0.7511989284695954,0.9700004758783235,0.3511483000459635,1.4915899163314081,PRUNED
254,-0.26414950733350917,2026-07-19 20:29:11.998979,2026-07-19 20:29:12.337497,0 days 00:00:00.338518,25,0.5037905454960677,1.1298355193180314,0.7847654049253686,2.149209205863448,0.03499649610968021,1,0.7315444528820562,1.0274684611990685,0.6930131977315004,1.9918350941819891,PRUNED
255,0.09506213056598208,2026-07-19 20:29:12.338336,2026-07-19 20:29:13.173917,0 days 00:00:00.835581,26,0.7586350340928648,0.6435523311447637,0.5007246272372604,4.4566889918799575,0.031550281349964925,1,0.7419564961892969,1.059130966073019,0.7214600788065114,1.6292781517050938,PRUNED
256,-0.35829059530321805,2026-07-19 20:29:13.174503,2026-07-19 20:29:13.469678,0 days 00:00:00.295175,28,0.6095444892110474,0.0404834805203422,1.3754405646642063,4.256166982642033,0.046313726831052685,1,0.8137140589628662,1.9638012018722204,0.3755781531635848,1.7008974416704374,PRUNED
257,-0.19801856012530167,2026-07-19 20:29:13.470245,2026-07-19 20:29:13.765254,0 days 00:00:00.295009,24,0.2501000454638796,1.276882830337995,1.2429522509692807,4.33409262619132,0.06726047049454956,1,1.0266775628637976,1.8532770279121134,0.2365432032952081,1.550413087066,PRUNED
258,-0.3515322323164576,2026-07-19 20:29:13.766035,2026-07-19 20:29:14.069952,0 days 00:00:00.303917,45,0.19081608883701276,0.20307395498498695,0.6935865375340936,4.097805327296288,0.044681454073212105,1,0.8006566033553856,1.737029899192768,0.7966271325313365,2.2293063625005884,PRUNED
259,0.14710717530784337,2026-07-19 20:29:14.070496,2026-07-19 20:29:14.579772,0 days 00:00:00.509276,14,0.30703015730562755,0.46887246955970446,0.588886687928285,3.9857975138441954,0.06305227499822233,1,1.1994952488116122,1.7960142726555763,0.519920710573662,2.9550729218783602,PRUNED
260,0.12809321069357282,2026-07-19 20:29:14.580472,2026-07-19 20:29:15.012038,0 days 00:00:00.431566,27,0.8681796122797459,1.2268526915886095,0.8337476512325809,4.569597229772044,0.05835466552083765,2,0.8333213931455372,1.192691171175548,0.6677500629122025,1.786266758257448,PRUNED
261,0.06799451444152302,2026-07-19 20:29:15.012636,2026-07-19 20:29:15.442195,0 days 00:00:00.429559,42,0.279679294607565,0.2833574276096665,2.7667889126074345,4.197853557051759,0.041558748587023714,1,0.7816357807435815,1.3281176843669382,0.40021370621394575,1.401060821446929,PRUNED
262,-0.20013252355565792,2026-07-19 20:29:15.442764,2026-07-19 20:29:15.811414,0 days 00:00:00.368650,29,0.664413596822768,0.5990626945930418,2.811219840301911,1.3507272493045743,0.04820468112631675,1,1.1630287869730256,1.127217259280729,0.8461627823978045,2.4121876603338084,PRUNED
263,-2.417280605505576,2026-07-19 20:29:15.811983,2026-07-19 20:29:16.535581,0 days 00:00:00.723598,26,0.12494992191724151,0.1342745879068572,2.040385152972673,4.386057344393949,0.03820814000974995,1,0.9397967368423809,1.0393588641297784,0.5752465763732888,2.888222779087974,COMPLETE
264,-0.22202608263968318,2026-07-19 20:29:16.536266,2026-07-19 20:29:16.827865,0 days 00:00:00.291599,25,0.5733073194278487,0.14519339412023646,1.9920442820467896,4.426196314586735,0.03756361926400237,1,0.9495220301523213,1.0541533162658727,0.582589147445161,2.8748060104781294,PRUNED
265,-0.3100854840136018,2026-07-19 20:29:16.828467,2026-07-19 20:29:17.132811,0 days 00:00:00.304344,26,0.12263411773271642,1.188942247646521,1.9284796676652467,4.500654676936503,0.04064686535490575,1,0.9045482661450033,1.0143770949686812,0.5705864683630067,2.955887775820041,PRUNED
266,-0.36389543127441304,2026-07-19 20:29:17.133385,2026-07-19 20:29:17.507569,0 days 00:00:00.374184,23,0.13643112539798316,0.24570081740107613,2.0491900337270783,4.6954963515612125,0.039731000646736174,1,0.563974519508407,1.0813034228475198,0.5435249318505271,2.916070722145742,PRUNED
267,-1.5498787175539,2026-07-19 20:29:17.508240,2026-07-19 20:29:18.250695,0 days 00:00:00.742455,35,0.11659038920390698,0.743141082825262,1.8981344730383283,4.375272885178869,0.03395922863343958,1,0.9583361180429579,1.04674808290899,0.27825013796841513,2.810492398015759,COMPLETE
268,-3.4894028186303827,2026-07-19 20:29:18.251331,2026-07-19 20:29:19.049362,0 days 00:00:00.798031,27,0.4743294453852167,0.7405242119875921,1.9186196982468564,4.353524144632763,0.03584647165305509,1,0.9282885206769985,0.9901982039806618,0.2863937496146994,2.822769377495886,COMPLETE
269,-3.080574296960764,2026-07-19 20:29:19.050010,2026-07-19 20:29:19.803617,0 days 00:00:00.753607,35,0.11772920691223958,0.741712973010157,1.869988443430029,4.388475831911536,0.03514422168475855,2,0.9808495716909397,1.056238601512787,0.30918880049580816,2.8523781442218343,COMPLETE
270,-0.31488710408509585,2026-07-19 20:29:19.804189,2026-07-19 20:29:20.085824,0 days 00:00:00.281635,36,0.12279302324369992,0.6690034313457963,2.145740736005001,4.300238541393928,0.03453819058166187,1,1.0101727436936914,1.0331893823377456,0.5966802576676121,2.884340679070354,PRUNED
271,-0.2744629763014941,2026-07-19 20:29:20.086563,2026-07-19 20:29:20.584843,0 days 00:00:00.498280,25,0.10493102370014823,0.8098638177325757,1.8239452477201838,4.484803235877425,0.03141762754209151,1,0.939398117860626,1.098719047078351,0.2793926236817788,2.8010624316904793,PRUNED
272,-1.3092879674635887,2026-07-19 20:29:20.585438,2026-07-19 20:29:21.297783,0 days 00:00:00.712345,32,0.04819429525033556,0.33595894827288725,2.094758790009579,4.589922698563315,0.039148602583931144,1,1.039230967049951,0.9608966452393408,0.5541282233456566,2.849744617440697,COMPLETE
273,-0.3948689826348808,2026-07-19 20:29:21.298469,2026-07-19 20:29:21.719337,0 days 00:00:00.420868,32,0.056785334029996165,0.3652591484737582,2.1115592615481926,4.560832045025577,0.037657115016447376,1,1.0327614308335606,1.0366653431182384,0.29102267192365705,2.83877863569285,PRUNED
274,-0.1260792046750678,2026-07-19 20:29:21.719999,2026-07-19 20:29:22.145954,0 days 00:00:00.425955,31,0.07388759385017124,0.32291887328751245,2.0367525716282806,4.836904343458551,0.03423830220490025,1,1.0489931240682233,0.9380628923890654,0.3056397262017799,2.911604408895191,PRUNED
275,-0.12683691705278255,2026-07-19 20:29:22.146543,2026-07-19 20:29:22.448377,0 days 00:00:00.301834,37,0.0651688494382481,0.34977213616295677,1.9632908114251828,4.604998777272304,0.03212845307708712,1,1.0188327768390613,1.0117054078145011,0.5405265388277172,2.7758502598579846,PRUNED
276,-0.005554818610726216,2026-07-19 20:29:22.448988,2026-07-19 20:29:22.893812,0 days 00:00:00.444824,32,0.02044744069597264,1.3984739835222395,2.0742441074990077,4.70105063395106,0.03897440027773889,1,0.9958900827109033,1.146570298349766,0.2540483790950548,2.8718619824667635,PRUNED
277,-0.3282355766154657,2026-07-19 20:29:22.894517,2026-07-19 20:29:23.188439,0 days 00:00:00.293922,33,0.038051069620392106,0.706867055078555,1.9975843762703578,4.244052815900973,0.037279672250669055,1,0.8608955824935552,1.1058346793527076,0.5552522671810733,2.7372843894327805,PRUNED
278,-2.119944595392499,2026-07-19 20:29:23.189225,2026-07-19 20:29:23.999369,0 days 00:00:00.810144,34,0.14265516731153347,0.30797691793812565,2.0878691783967476,4.49082918624901,0.042330732139698,1,1.0339242060515101,0.931062687110409,0.527475250844973,2.834694625179232,COMPLETE
279,-0.4351306637783351,2026-07-19 20:29:24.000083,2026-07-19 20:29:24.295532,0 days 00:00:00.295449,34,0.046473074409390754,0.39172551877080397,2.1062455178299686,4.495624924857397,0.041172386183270286,2,1.0237517982577207,0.8506367387665813,0.5221370638968287,2.824890622929919,PRUNED
280,-2.5743236284363427,2026-07-19 20:29:24.296280,2026-07-19 20:29:25.019108,0 days 00:00:00.722828,36,0.1514888603776634,0.3003129926994377,2.02877860519397,4.743030395753608,0.042254343744579474,1,1.0342900728534012,0.9357366237599717,0.3376948057142626,2.8987407019060365,COMPLETE
